"","logFC","logCPM","F","PValue"
"DIP2B",-0.311699925257703,7.28060435564999,9.89978032915748,0.00711739478041305
"ATF1",0.0779376016382726,4.48515730314318,0.384588476088761,0.545087065282803
"METTL7A",-1.06574482856021,3.49813054662361,46.0033698583664,8.68673350327694e-06
"SLC11A2",0.40137783875486,5.69809730878016,15.7546923568027,0.00138932217105744
"LETMD1",-0.255173164246842,4.30465027321116,4.21565818182306,0.0591624236931086
"CSRNP2",0.0146617813515526,5.13982081376128,0.0211940004463878,0.886319985749055
"TFCP2",0.064812828185655,6.00331183696158,0.363845188111141,0.555992754661539
"POU6F1",0.345689083884604,0.0631397122631712,0.709835461033614,0.413613234515329
"DAZAP2",-0.0320440790206382,7.96028386040067,0.155879403122389,0.698908462442982
"SMAGP",0.0483624467704677,5.25809017279917,0.211008272405075,0.653006153758413
"GALNT6",0.15441451438514,5.19421795593178,2.33539542774034,0.148662793866502
"SCN8A",0.542124663670125,0.432444359854824,1.96523390984443,0.182662431669586
"ACVR1B",0.023618447872415,5.30484613082175,0.0506963732269876,0.825098386915275
"KRT80",0.214411716145031,4.83357230149345,2.7981447317947,0.116487705883445
"LINC00592",-0.281039681603512,0.143362701208466,0.39085625970608,0.541872797953162
"KRT7",-0.0288761976255395,11.153154841285,0.094305692095606,0.763278258064808
"KRT81",0.230812018741459,0.449537595853562,0.290401133674424,0.598400481420923
"KRT75",1.15756878982491,1.46689034037789,17.0385503965405,0.00101808759549798
"KRT6B",1.51774742623482,7.70794244163715,230.601328791004,4.12474349201399e-10
"KRT6C",-0.566028073041964,2.78138080849792,8.57946670748128,0.0109593477645952
"KRT6A",0.12349829346301,12.6253055188081,2.07307912307808,0.171830406136585
"KRT5",-0.156379583133898,13.28158774399,3.81610573692843,0.0709731976573418
"KRT4",0.99013425582878,4.75894221104294,33.0687112444318,4.95308855343519e-05
"KRT8",0.139062287073432,8.66144771485549,1.85509975532446,0.194633586112579
"KRT18",0.244410295023422,8.51174312277179,6.34620849457542,0.024491607592445
"EIF4B",0.0970905328834218,9.30266835438179,0.982969461200841,0.338237875414265
"LOC283335",0.136645478567022,2.47236572587193,0.538042210359538,0.475309468409043
"SPRYD3",0.152259079908263,6.30135968680208,1.92878323159625,0.18651808732423
"IGFBP6",-0.389490442697971,5.60656966057312,9.41016337505054,0.00832515188927346
"CSAD",0.147739225139847,3.61828119236416,0.841442900095446,0.374464814145907
"ZNF740",-0.0664718227104247,5.36790776634026,0.467267587796435,0.505366346918375
"ITGB7",-0.62839000210668,2.10653420632391,6.20512288664942,0.0258630261688488
"RARG",-0.0367450534253742,6.11550465989743,0.117275373458115,0.737078462848116
"MFSD5",-0.119862256863633,4.63360771799078,0.869375628786668,0.366877443210596
"ESPL1",0.0337742004781905,2.34091106403402,0.0322024330529325,0.860146716161545
"PFDN5",0.0509904093826051,8.96179337357444,0.177663775285927,0.679767215286662
"C12orf10",0.00303737531868644,3.61689020234397,0.000341721607513471,0.985511366504791
"AAAS",0.132442082128745,5.30491224964772,1.19584273485969,0.292551915376913
"SP1",-0.0924177228838355,7.04648174119417,1.18835601146215,0.294007963421562
"PRR13",0.0929495784436294,6.98516682779081,0.811159865084017,0.382958372312812
"PCBP2",0.14671250699724,7.89780237864913,2.65801162327442,0.125238671973639
"MAP3K12",-0.385085208126579,3.8802070196733,7.31873410580247,0.0170370406669003
"TARBP2",-0.170910772821046,3.96139083256279,0.969549599505995,0.341448714601512
"NPFF",0.517392587317429,0.470676438535989,1.56659356442627,0.231143595235062
"ATF7",-0.0116938468556911,6.48987277367223,0.017575751636528,0.896410881483821
"CALCOCO1",-0.0425093331923774,7.17253893810777,0.224001917557102,0.643277881273467
"SMUG1",0.0519125508416435,4.78693030639997,0.21078373381996,0.653177452298392
"CBX5",-0.118869637446976,6.44781982271356,1.78034385576945,0.203333926219969
"HNRNPA1",-0.29207641388298,4.27359084699307,4.5546350164621,0.0509340412361079
"COPZ1",-0.0877553437747082,7.11324589811877,0.837531427202307,0.375545911319463
"ZNF385A",-0.0609224844776607,7.64789601035473,0.37827644591552,0.548361323674315
"ITGA5",0.4813933341855,8.55677947702024,31.1383967835456,6.69605698295373e-05
"BLOC1S1",-0.384538198885534,2.16471419196264,2.17738533354697,0.162112270691589
"CD63",0.0478174454786953,9.22948004604621,0.344715155789701,0.566437456678139
"GDF11",-0.0351097968009372,4.54610272092632,0.100963428427651,0.755350533594303
"SARNP",0.0326468064226836,6.54838787580503,0.12294672729222,0.731062622125122
"ORMDL2",0.0555392478057394,5.83836629628371,0.31856897202469,0.58136965993778
"DNAJC14",-0.055312069268502,5.78884124934155,0.362565018572868,0.556679775369761
"TMEM198B",-0.239432078507994,4.53111671897924,2.28120088724043,0.153113342445526
"MMP19",0.232296560849657,0.242787672683018,0.263632926402756,0.615615234741657
"DGKA",0.0452202620475371,7.93176222727193,0.286138130949778,0.601071231871893
"PMEL",-0.783525249254335,0.123974939843858,4.23410264455643,0.0586760561216925
"CDK2",-0.066838301387574,4.55337376811345,0.343951790380397,0.566862372435171
"RAB5B",0.0122755672199448,8.14932043907943,0.0210593153247729,0.88667905814095
"SUOX",-0.0975619653054243,4.65701488381115,0.609851102411276,0.447804763909769
"IKZF4",-0.103474337627716,2.66550235592802,0.307082313325879,0.588189698919801
"RPS26",0.209562358541138,8.73265333528079,2.23436612766501,0.157093783091375
"ERBB3",-0.0678209402434155,6.11760639319963,0.257086729746533,0.619994422294225
"PA2G4",0.187569316629669,8.39630469495015,5.22809022366864,0.0382596013927558
"RPL41",-0.0420188622011691,8.64917917956509,0.152285032942385,0.702214420624162
"ZC3H10",0.0578900412677824,2.32833473634764,0.0799207359406699,0.781527674198022
"ESYT1",-0.00617986868834964,7.48699019245352,0.00426748422259935,0.948835007529481
"MYL6B",0.110497797142458,4.97232847672913,1.13632880875682,0.304408371956274
"MYL6",0.102989665056523,10.8657378660455,1.39765808540968,0.256741225330151
"SMARCC2",-0.0124218331319722,7.2265083085036,0.0216581919458555,0.885091302851912
"RNF41",0.144954114757657,5.27499731592283,2.09094593772204,0.17011485032451
"NABP2",-0.0190491783885124,5.19543242216798,0.0327931353978757,0.858884645417153
"ANKRD52",0.0313845228329456,7.45694454370963,0.142717000779542,0.711241470516836
"COQ10A",-0.49322489859482,1.42484451220823,3.34432365871008,0.0887438246969658
"CS",0.124386636285603,7.73636057603224,1.98430757616765,0.180685126752666
"CNPY2",0.0726425437844789,5.88993705009388,0.564851465043007,0.464718074699941
"PAN2",-0.130167781131165,5.05781682121395,1.48474310004113,0.243102473448821
"IL23A",0.934391979195626,0.305768927579606,6.29868525690727,0.02494387290296
"STAT2",0.245536650041931,7.10840527791768,7.57893628604901,0.0155145099314839
"TIMELESS",-0.156128270130632,4.0747932776082,1.43243260503052,0.251176024126472
"SPRYD4",-0.248860676738477,3.74992397376853,3.2855912389101,0.0913117083311093
"GLS2",-0.389846461857637,0.932301344872955,1.38168919001576,0.259352017835328
"RBMS2",0.238354840524912,7.7330181832705,6.73798623392378,0.021105660920343
"BAZ2A",0.011082217797079,8.26797791210648,0.0172118436959814,0.897482264271929
"PTGES3",-0.0694702458203864,7.18504323557147,0.298057519544044,0.593667360201602
"NACA",-0.0264514186215655,8.860717536687,0.0622920078138491,0.806521894682821
"PRIM1",-0.409739320261151,1.32508904497977,2.19625935373737,0.160428071243485
"RDH16",-0.219382558456445,1.09507319661409,0.352525215788741,0.562126499601752
"ZBTB39",0.0669526109704832,4.01569967923886,0.282140640422429,0.603599249201832
"NAB2",-0.187137347929455,4.51949379274208,2.72100723672388,0.12120872694525
"STAT6",0.11315018022554,8.06568079874222,1.88094238099359,0.191736970877461
"LRP1",-0.0956335461008712,8.76054873843183,0.640988962204087,0.436684544118978
"NXPH4",-0.268320370729771,2.86683966737486,1.48902364766015,0.242457118057096
"SHMT2",0.229990450158155,6.68305142129399,6.76373757690571,0.0209028768110932
"NDUFA4L2",-0.117057941119094,4.67752916931695,0.813765649637141,0.382216199813608
"STAC3",0.119928163836449,0.66288382760073,0.0920707585399758,0.76600834005549
"R3HDM2",-0.051087980218562,6.1601095435017,0.336718089175988,0.570921035734977
"MARS",0.157852655062721,6.91582739662323,3.6986396404632,0.0749657957744075
"DDIT3",-0.189645712971988,3.97329369452064,2.00706701996941,0.178361040919807
"MBD6",0.0546171665374166,5.92720577251119,0.313689049738618,0.584246757084515
"DCTN2",0.0285308667144008,7.28646853952191,0.108761499395194,0.746424778956886
"PIP4K2C",0.193349331791732,6.79911977088357,4.07256463915559,0.063102535031729
"DTX3",0.0981607609839184,2.72078192986726,0.186151917427945,0.67268665959727
"OS9",-0.0294263828920897,7.82876008753236,0.122205903508191,0.731839426565603
"TSPAN31",-0.231184520962532,5.09129176760915,4.30946698476035,0.0567373059053242
"CDK4",-0.0734951673612198,4.85496301132955,0.324349590874037,0.577999315465289
"MARCH9",0.204821703051428,3.98675829792394,2.38615989727334,0.144638734049125
"CYP27B1",1.17192730163437,2.82776851732359,35.1841398917881,3.61076554183639e-05
"METTL1",0.0810463729553439,3.35198283585273,0.238504159149797,0.632823707163995
"TSFM",0.212631195309148,4.53819910225203,3.06272072403489,0.101907671596194
"AVIL",-0.818879363367515,0.919201071066508,6.41207770439822,0.0238804436774285
"CTDSP2",-0.105183692516272,6.50278375901618,1.17119758231131,0.297382904859553
"LOC100506844",-0.87581073261198,-0.104757768528836,3.4888790089837,0.082784101269079
"LRIG3",-0.183612002574246,4.81467883073597,2.15478271327177,0.164158411387763
"SLC16A7",-0.554375686629939,1.89632587667355,6.58111343265087,0.0223915748933791
"USP15",-0.133300753546028,6.53760489908113,2.02461202486962,0.176595174523209
"MON2",-0.444812772745612,4.60258638109515,8.65991594498664,0.0106658845797706
"PPM1H",-0.546063717272551,2.47804640421056,8.45109934972257,0.0114471571835671
"SRGAP1",0.0249369684608265,5.47163300939338,0.0679191968774776,0.798172260126409
"C12orf66",-0.258169684081963,2.3184926696826,1.67595426627103,0.216338645628791
"XPOT",-0.0763420583304885,6.7630987269813,0.23495259444052,0.635346493870771
"TBK1",-0.0354816719555827,5.06919651211045,0.0761801106129412,0.786561203574165
"RASSF3",-0.0525799865055059,4.61169124635986,0.18438456575321,0.674144798830292
"GNS",-0.26184248396916,6.85023835370527,9.81698297697681,0.00730664510344294
"TBC1D30",-0.620720116738866,1.08866888560059,3.70125878810114,0.07487389676736
"LEMD3",-0.112192219104126,4.40674175322555,0.698289991387614,0.417345762357107
"MSRB3",0.0712047343502322,3.89044587192037,0.280911189945017,0.604381422684681
"RPSAP52",0.0229679664046479,1.33051274771872,0.00734495795768137,0.932912245687461
"HMGA2",0.00348323243846161,6.27088571008094,0.00104583098879081,0.974656454396848
"LLPH",0.101521863298186,6.48711075132802,0.629318900510926,0.440799178733264
"TMBIM4",0.0479344642992496,2.74062274000271,0.0711647787116587,0.79352441224852
"IRAK3",0.707785940998676,3.33038528260093,15.8097273120678,0.00137052504833281
"HELB",-0.793144690724071,0.620722487819938,3.32208306865809,0.0897058750393192
"GRIP1",-0.104146835182237,4.08936141291995,0.682604431609794,0.422502258412897
"CAND1",-0.288233782345465,6.88496241641471,5.12653792670964,0.0399102913060196
"DYRK2",-0.178487916242192,4.54235550940262,2.32692599121583,0.149347616420256
"MDM1",-0.132914558159381,3.29555019210534,0.653104304907409,0.432478049759973
"RAP1B",-0.334380503157435,5.77804819581581,2.06856118094626,0.17226765987377
"NUP107",-0.237537910958362,5.43572514523284,3.56017378314357,0.0800219332019677
"SLC35E3",-0.075850319451237,3.14415815230862,0.165978607439052,0.689851183644324
"MDM2",-0.227098854531698,7.26724205598527,4.46395341528304,0.0529948944072332
"CPM",-0.153750131183693,3.17492639732965,0.842649180653976,0.374132346215085
"CPSF6",0.0128833554632704,6.4380106031279,0.0181690943024028,0.894687973245462
"YEATS4",-0.00233929208506842,2.34125106647708,8.36052895117072e-05,0.992833153610854
"FRS2",-0.247537373871394,4.48625634249163,3.26966909946641,0.0920231945007463
"CCT2",0.137755897577647,7.20913543477519,1.54365960453675,0.234414887887635
"RAB3IP",0.0813464048092019,4.9292830332258,0.562033521800711,0.465812525509245
"CNOT2",-0.0469364763173175,6.34267942016498,0.261829327594809,0.616814801861866
"KCNMB4",-0.440430148107521,2.11209895289719,3.31493473510709,0.0900177468503352
"PTPRB",-0.0349753590724139,3.22950888382595,0.0516389867904748,0.823509298455869
"PTPRR",-0.479961885745516,0.300949701911532,1.09021015711242,0.314060261483993
"ZFC3H1",-0.155441321674185,6.28651107258247,1.83959590590995,0.196398208513928
"THAP2",-0.0267607165159863,2.95171627160859,0.0279115876563468,0.869697893208907
"TMEM19",-0.319237321829783,4.18232888597668,7.28318725176265,0.0172582106902373
"RAB21",-0.120242911115592,5.41753759513738,1.48829240448908,0.242567203236139
"TBC1D15",-0.470920732226396,4.85499980213982,11.2836742154646,0.00465881485368239
"ATXN7L3B",-0.155534574448954,6.25802693740286,3.3526750751055,0.0883857777911972
"CAPS2",-0.376691870826208,-0.0552283162818312,0.728629441191206,0.407647932952053
"GLIPR1",-0.00953872503328743,5.97020905226021,0.011265123308655,0.91697418515227
"KRR1",-0.179974079976977,6.46143263605777,3.1782340609139,0.096240789995418
"PHLDA1",0.148345294849649,8.19482741261553,1.42573631341687,0.252235092839953
"NAP1L1",-0.194462242823607,8.03276114569801,2.08391190368891,0.170787668618257
"BBS10",-0.466161818877946,3.26436090304933,2.8601404289123,0.112855173223283
"OSBPL8",-0.178452764681301,5.61579543123415,2.29909224470709,0.151625981111031
"ZDHHC17",-0.238308910626392,4.89485449668724,5.128093143711,0.0398843894233325
"CSRP2",-0.1216343469033,4.94933413088024,0.903760121244339,0.357845964187017
"E2F7",-0.0673096793051966,3.76132688038911,0.194331882878284,0.666043714235948
"NAV3",0.378941241652863,2.00631162076904,2.26478204698756,0.154494301230089
"SYT1",-0.325566623891154,1.36361825163405,0.820889751981353,0.380198148648229
"PAWR",0.0519362689274685,4.90400703251988,0.168213899620807,0.687890518983576
"PPP1R12A",-0.146112091804645,6.57213666253232,2.23072191147634,0.157408881764684
"CCDC59",-0.172672702441624,5.38736667901745,2.24843636481451,0.155884553308045
"METTL25",-0.0611060576278193,1.02309455698661,0.0382493270441314,0.847743995124866
"TMTC2",-0.0295819616207216,4.39696265298397,0.064403016853265,0.803344091667717
"SLC6A15",0.09899803303062,5.36843590805685,0.852075628141957,0.371549376063366
"LRRIQ1",-0.566971117165038,1.35198788397373,3.12448699473281,0.0988288426993628
"RASSF9",0.033019206444928,3.65994624851534,0.0519094334527169,0.823056200424097
"C12orf29",0.0761289728765909,4.30548443685577,0.162900164534955,0.692576983540366
"CEP290",-0.356940441713751,5.21084599864671,6.3091563161715,0.0248433929999257
"TMTC3",-0.485001953460903,6.15136358684606,5.86659772069341,0.029535347522773
"KITLG",-0.479616640327435,4.58616341406731,10.1795416446808,0.00651848840060318
"DUSP6",0.117703143085159,7.82937135277047,1.24892500852576,0.282506730373954
"POC1B",-0.0236079612278578,4.16107278818416,0.0240670769510459,0.878921371777808
"ATP2B1",-0.060909326024946,5.11802122256122,0.348017270452102,0.564606726266751
"BTG1",0.2610972081233,6.73950628435106,9.51150541159125,0.00805689327061214
"PLEKHG7",1.22201438741298,0.0260971515243475,7.77418071397406,0.0144751853488657
"EEA1",-0.312119435597265,7.4231688308519,10.1568236132351,0.00656489521560664
"UBE2N",0.0120554466964743,6.9545737645024,0.0199901296987866,0.889572194383851
"MRPL42",-0.0707251847098338,4.55681783755924,0.306174999724396,0.588735560872458
"SOCS2",0.219626282499848,1.94382064823647,0.952710797497493,0.345540082370215
"CRADD",-0.14155217986235,2.2155559449966,0.39867299427638,0.537914637482145
"TMCC3",-0.182265273346549,5.3173857750955,2.7130211613438,0.121710736740816
"NDUFA12",-0.231573228094438,7.40800230146381,2.25507723759676,0.155317853157037
"NR2C1",-0.294709005443991,4.76422717611202,4.82931651729654,0.0452443331260735
"FGD6",0.153870773449418,6.30551957628621,3.14480267991957,0.0978408296471008
"VEZT",-0.00433814360391362,7.1497888220398,0.0021135471917291,0.963978662558466
"METAP2",-0.111278901689431,7.99829765890975,1.13848838963526,0.30396660056675
"NTN4",0.076733067378482,7.19465154970447,0.944163345001929,0.34764405137017
"SNRPF",-0.196983418540646,7.44375166412488,2.29125962322628,0.15227490763479
"LTA4H",0.0422623185092018,8.15064451238079,0.271409272582667,0.61050246074469
"ELK3",0.184498999706485,6.62132758779649,2.55927138511051,0.131891298554029
"CDK17",-0.0296243486375296,4.92693322247223,0.0709333436641217,0.79385201919479
"NEDD1",-0.243913519090499,5.31665057781894,2.23210772647077,0.157288963846521
"TMPO",-0.21201779649975,5.58405577332868,3.71342387309448,0.0744488146531528
"SLC25A3",-0.087088374973322,7.8384291214968,0.944374067159846,0.347591958832084
"IKBIP",-0.195448989537294,4.82099453450065,1.84618778628484,0.195645443320549
"APAF1",-0.191449518128736,4.92608234013336,2.64045379052009,0.126390999020845
"UHRF1BP1L",-0.082843348726695,3.63605457684733,0.121825624637259,0.732239208487583
"GOLGA2P5",0.220184618751856,2.21515799324419,0.784602930931531,0.390648105851958
"ACTR6",-0.336400332587239,3.21323248696572,1.0576143645391,0.321142689062026
"SCYL2",-0.0967120337162472,5.75117644710577,0.630779208955279,0.440280875285861
"GAS2L3",-0.159895237197663,1.30727315386334,0.330204463974759,0.574626442858099
"ANO4",0.114147563493025,2.94995081493994,0.35946184224745,0.558352102191799
"UTP20",-0.10516794964937,4.94547505501308,0.738481239862623,0.40457418610695
"ARL1",-0.135696543014322,6.6976261280027,2.76141421700089,0.118707165535259
"CHPT1",-0.297048716749315,1.68606307389676,0.978147793783885,0.33938648979142
"GNPTAB",0.0190058769271281,6.61634205296529,0.0508323249147626,0.824868239424441
"DRAM1",0.670844681640493,5.41224858808803,39.1814014757382,2.06089226819357e-05
"NUP37",-0.171285914562349,3.963537477765,1.37217785952611,0.260923948748744
"PARPBP",-0.271048104949146,1.85230895302758,0.569698162027434,0.462845746483184
"NT5DC3",-0.506413499850438,5.01425018277496,18.9819906718653,0.000652260098419599
"HSP90B1",-0.0570419789893585,10.7623413265668,0.363214962430216,0.556330765309611
"C12orf73",-0.150973288863818,3.28376576504357,0.83642348100871,0.375852985730829
"TDG",-0.109526015847577,5.02287738737513,0.557419984804936,0.46761374539474
"GLT8D2",-0.419608904700656,1.17844261268937,2.29327225742642,0.152107833203562
"HCFC2",-0.25569137291454,4.34493931892969,4.86662711952275,0.04453066309443
"NFYB",-0.031586956173193,4.59043233295772,0.0821908865020881,0.778534983864958
"TXNRD1",-0.0510234987565687,7.37668008895151,0.354895351756981,0.560831165237475
"CHST11",0.153779274205428,6.07973600112203,2.75143641018319,0.119318972639448
"SLC41A2",-0.13592068329992,1.99379510182702,0.323810173591735,0.578312110877177
"C12orf45",-0.0696904724613757,3.0899237345505,0.189099466836697,0.670273129575531
"ALDH1L2",-0.226416042245689,3.05744621848798,2.05957139391438,0.173141881993247
"APPL2",-0.0643972470086152,4.19833187005736,0.232853465135319,0.636848775152206
"C12orf75",-0.0577370010643969,4.21236406725725,0.155117838882611,0.699605185711458
"NUAK1",0.17094815904884,4.82857797084621,2.11243750727674,0.168079681549067
"CKAP4",0.150892584571846,7.99050868901737,3.38521404660051,0.0870072007870545
"TCP11L2",-0.236687976542202,3.29049364516093,2.29909433742251,0.151625808191332
"POLR3B",-0.0984359403143332,4.71814545179639,0.508743797833953,0.487363983760689
"RIC8B",-0.0188110844836227,4.09514711298859,0.0215364972420076,0.885412106908144
"CRY1",0.24531954096325,3.16339237060769,2.49262844879587,0.136627850311732
"BTBD11",-0.268475945582818,5.78191890768722,8.21449019474159,0.0124136440784775
"PWP1",0.0933659011051344,5.55999407076882,0.750599371405586,0.400842242074503
"PRDM4",0.0662131473124347,5.89494057630556,0.436631647411507,0.519442724755076
"FICD",0.0459190412274851,0.989090291370717,0.0196845449489598,0.890413531313039
"SART3",-0.0179558521957012,5.89324704264199,0.0396028269207386,0.845110693501272
"ISCU",-0.190661296506434,5.34956729752926,3.23465063268114,0.0936116345887719
"SELPLG",-0.0812397068249522,1.56892628368268,0.0890967836261048,0.769698225125479
"CORO1C",0.0412059975810699,7.87940968662219,0.220823351507897,0.645624883349645
"SSH1",0.0166602721380594,7.053001045395,0.0391651267959898,0.845957059535645
"USP30",-0.0947503017551083,3.8717749396913,0.491857900739127,0.494554672008704
"ALKBH2",-0.0689919257517851,3.52541300918287,0.211212736027484,0.652850267144112
"UNG",-0.185328319026382,4.8659677080407,3.08984944028353,0.100541324167395
"ACACB",-0.734354958081156,0.923479932177612,4.58141434538657,0.0503436363379103
"KCTD10",0.0554929688392645,6.56951675323338,0.439058450011864,0.518301759230407
"UBE3B",0.021793355505763,6.13258883125138,0.0602172475845397,0.809701588390838
"MMAB",-0.0201165858169068,4.58741462068663,0.0270856037982977,0.871621544906806
"MVK",0.0941268112464534,5.12857624778553,0.855398750543663,0.37064512444541
"TRPV4",0.172581048657102,3.08402962019596,0.756110436857111,0.39916255704107
"GLTP",0.146523841865249,6.66889731648548,2.3620010352563,0.14653671720699
"TCHP",-0.0227245208622117,4.81558797207041,0.0380426969251667,0.848150247809711
"GIT2",0.173387446966376,5.83557697469807,3.52322960692118,0.0814392415008366
"ANKRD13A",-0.0721402747032957,6.33140797150589,0.617872176236617,0.444896504726608
"C12orf76",0.109623889693694,1.31579955942539,0.153043960019663,0.701512641968015
"IFT81",-0.28095914839511,4.58176637158768,3.26854540298835,0.0920736589309949
"ATP2A2",-0.137705802377261,9.41670495257701,2.57086423471143,0.131088111420688
"ANAPC7",0.122726107574757,5.72852278331501,1.71998707460006,0.210725896125565
"ARPC3",0.116912536855585,8.43298524904121,1.96018248569117,0.183190682923791
"GPN3",-0.140490295654573,3.11516447179045,0.501367445953765,0.490482500142117
"FAM216A",0.175530777714332,2.60950701656102,0.685708042290887,0.421474020986698
"VPS29",-0.063104601935108,6.97517707387627,0.466568444033863,0.505679886512146
"PPTC7",-0.0986412990491222,4.73196571378384,0.442747045401681,0.516576322725218
"TCTN1",-0.11656315391334,3.2705409104063,0.385547291651643,0.544592992237783
"HVCN1",0.107767900833348,1.19757946465358,0.141398452077691,0.712512557803486
"PPP1CC",-0.457695679951808,6.12225401177365,13.0231392648409,0.00283441503040991
"CUX2",0.154655383010644,3.13358781029332,1.00987158983915,0.33193045755484
"SH2B3",0.0332429773113485,4.42860776843494,0.0673435252260334,0.799009010424884
"ATXN2",-0.00938975481513241,6.72997999290146,0.01249190947696,0.912589284254269
"BRAP",0.00374187859246844,5.45530379953084,0.00112998567982444,0.973656919046744
"ACAD10",-0.0592063186968813,4.10418181301958,0.162357104253429,0.693060962491233
"ALDH2",0.18093993835918,6.36244476661348,3.35954407348277,0.0880925865803839
"MAPKAPK5-AS1",-0.135077992974365,3.21024578830104,0.5769332475714,0.460074143085975
"MAPKAPK5",0.161829631836582,4.86227538362963,2.27524280318806,0.153612682334092
"ADAM1A",0.27979174917208,2.07642618045486,1.56997425749777,0.230666446115226
"TMEM116",-0.288257558480382,1.52237512049002,1.27760341066931,0.277275056335044
"ERP29",-0.00852609202054285,7.5987676444767,0.00934256808771446,0.924364255144394
"NAA25",-0.13795231258858,5.95406593290786,1.81882517512628,0.198794500499671
"TRAFD1",-0.0819101259975774,6.69869850369949,0.701348589103089,0.416351820616564
"HECTD4",-0.0797659227417396,6.29403855260031,0.79942685947795,0.386327225339038
"RPL6",0.0927301119927404,9.94530129208361,0.971223829933608,0.341045748589878
"PTPN11",0.0385696274439076,8.22853534202587,0.169971981825067,0.686359188999626
"OAS1",1.66689031783723,3.91121664425881,111.849363523603,4.49919178458158e-08
"OAS3",1.28816529670723,6.19381886231814,105.998942755131,6.30143676249922e-08
"OAS2",1.23499911009136,5.63559762737876,108.159319700736,5.55382887610112e-08
"RASAL1",0.446593579161366,0.769090071230781,2.22495332366517,0.157909279301702
"DDX54",0.210649863334614,6.26333395136423,2.64017814394283,0.126409193188348
"TPCN1",0.345475898596466,5.69202747618697,11.0934410740389,0.00493043060134064
"PLBD2",0.0390725322113343,6.60312292895332,0.09120767825202,0.767072367894101
"SDSL",0.00237575301523339,2.77620893451364,0.00012728756243486,0.991156975736982
"RBM19",0.166407084289179,5.21493808933447,2.55512733398341,0.132179878191188
"TBX3",-0.171195782990557,3.03624131660076,1.08010158392322,0.316232941903634
"MED13L",-0.177157637819298,6.70477345362626,3.96455504376126,0.0662838667264736
"C12orf49",-0.0741145262088789,4.54676811030101,0.387784617274308,0.543443450682459
"FBXW8",0.0181899025948608,3.86954391596444,0.0160166415436857,0.901084711575206
"FBXO21",0.162177232322205,4.89114997026557,1.9038287163925,0.189217460100152
"NOS1",0.075240005024127,4.16578206695046,0.207312971340739,0.655839563293015
"RFC5",-0.170931019021284,3.9099031131654,0.805828716929267,0.384483562139839
"WSB2",0.092972076097584,6.75928560016439,1.02590147160763,0.328251755289869
"VSIG10",-0.296859517472573,4.01580966228019,3.99564026224813,0.065349137637077
"PEBP1",-0.100815071110712,7.80434162283449,1.47118164986423,0.245162118166233
"TAOK3",-0.0379566729755753,6.22734543998364,0.169087147167459,0.687128727151115
"SUDS3",-0.0109911384542703,6.81951158415372,0.0136827394104054,0.908537159898725
"HSPB8",-0.191725510210468,5.1240901164531,3.49790914439426,0.0824280010638522
"CCDC60",-0.915652974454101,0.920613121121391,7.38049336658481,0.0166605484820735
"PRKAB1",0.000288964547919814,4.85147084094658,6.18662565902544e-06,0.998050406176042
"CIT",-0.2580346527365,3.82523345833251,3.36424227977091,0.0878927247556955
"RAB35",0.0683377046610846,6.33196178952296,0.629996126554567,0.440558689734334
"RPLP0",-0.0023082102607546,11.3796188648729,0.000485179367574958,0.982736404714766
"PXN-AS1",0.0220770178616625,0.655080014427704,0.00227365227697201,0.962640291968188
"PXN",0.0482947441398851,8.96511117863114,0.328310021683734,0.575713366107752
"SIRT4",0.0875015175901102,0.0873711260816649,0.0510940626151465,0.824426065425893
"COX6A1",0.0875332546106331,6.12822271585557,0.474045773837145,0.502344517241619
"TRIAP1",-0.329352286678324,5.6118056399103,8.85209594046598,0.0100008638170226
"GATC",-0.0582078382161146,5.4595016392613,0.320773890349463,0.58007931632744
"SRSF9",0.229490880343781,6.66843173518628,6.80002075152157,0.0206209884783642
"DYNLL1",0.118130144722655,8.51400347243222,1.25948961052773,0.280563965740359
"COQ5",-0.25195195634834,4.43354843655456,3.66447231944073,0.0761770630943716
"RNF10",0.0641938354764267,7.21735777050638,0.507977557793881,0.487686319686067
"POP5",0.140982893777083,3.58456840240537,0.895770782766491,0.359915035357962
"MLEC",-0.145619621976391,7.97467919175897,2.73951021621113,0.120055309415952
"UNC119B",-0.328615042176072,5.14978962724051,8.23461603987918,0.0123278575124241
"ACADS",-0.446031883364221,1.28238284587854,1.84525064418693,0.195752235848216
"SPPL3",-0.0508209512227567,4.91481370875378,0.229632052929978,0.639170724566444
"C12orf43",0.0142514414825268,3.4143490570517,0.00911697497803515,0.925280011701435
"OASL",0.283297778442392,1.46353413992984,0.863504024461287,0.368453272577426
"P2RX4",0.216302096088355,1.45844443021881,0.767324763313124,0.395777807918661
"CAMKK2",0.0220839324021826,6.25614576982615,0.065391014444013,0.80187592987111
"ANAPC5",-0.0810176558123745,6.21430190474993,0.785716196307354,0.390321068937445
"RNF34",-0.310059731124245,5.07623755177205,7.21183814828648,0.0177122716832806
"KDM2B",0.0612775804049602,4.41718129773616,0.261604693383091,0.6169645740259
"ORAI1",0.315638547373653,2.66950155136786,1.7495759909832,0.207059619748632
"TMEM120B",0.267866068023567,4.43504016580466,4.49098404369105,0.0523704578184318
"RHOF",0.74808346014765,5.02168818936454,31.0598357830979,6.78063455797165e-05
"SETD1B",-0.11148203328673,5.5946489179089,0.792641979285152,0.388295837835079
